DATASOURCE (code);PUBLISHSTATE (code);YEAR (code);REGION (code);COUNTRY (code);ALCOHOLTYPE (code);SA_0000001400 (string);SA_0000001400 (numeric);SA_0000001400 (low);SA_0000001400 (high);SA_0000001400 (comment)
GISAHAND;PUBLISHED;2004;EUR;AND;SA_SPIRITS;3.02;3.01761;1.83918;4.17166;
GISAHAND;PUBLISHED;2004;EUR;AND;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAND;PUBLISHED;2004;EUR;AND;SA_TOTAL;12.23;12.22827;9.48137;14.94097;
GISAHAND;PUBLISHED;2005;EUR;AND;SA_BEER;3.23;3.22611;1.99712;4.52659;
GISAHAND;PUBLISHED;2005;EUR;AND;SA_WINE;5.64;5.64445;3.45143;7.8592;
GISAHAND;PUBLISHED;2005;EUR;AND;SA_SPIRITS;2.80;2.80043;1.73955;3.85112;
GISAHAND;PUBLISHED;2005;EUR;AND;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAND;PUBLISHED;2005;EUR;AND;SA_TOTAL;11.82;11.82098;8.79377;14.3256;
GISAHAND;PUBLISHED;2006;EUR;AND;SA_BEER;3.34;3.34102;2.05496;4.61257;
GISAHAND;PUBLISHED;2006;EUR;AND;SA_WINE;5.57;5.57429;3.47074;7.67342;
GISAHAND;PUBLISHED;2006;EUR;AND;SA_SPIRITS;2.88;2.87523;1.70782;3.97875;
GISAHAND;PUBLISHED;2006;EUR;AND;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAND;PUBLISHED;2006;EUR;AND;SA_TOTAL;11.89;11.89053;9.03728;14.4015;
GISAHAND;PUBLISHED;2007;EUR;AND;SA_BEER;3.31;3.31138;2.03334;4.55651;
GISAHAND;PUBLISHED;2007;EUR;AND;SA_WINE;5.19;5.19294;3.2052;7.26296;
GISAHAND;PUBLISHED;2007;EUR;AND;SA_SPIRITS;2.88;2.87907;1.75394;3.99034;
GISAHAND;PUBLISHED;2007;EUR;AND;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAND;PUBLISHED;2007;EUR;AND;SA_TOTAL;11.53;11.5334;8.73914;14.03052;
GISAHAND;PUBLISHED;2008;EUR;AND;SA_BEER;3.15;3.15128;1.99178;4.48256;
GISAHAND;PUBLISHED;2008;EUR;AND;SA_WINE;4.91;4.91466;2.80274;6.93378;
GISAHAND;PUBLISHED;2008;EUR;AND;SA_SPIRITS;2.74;2.73973;1.74781;3.84439;
GISAHAND;PUBLISHED;2008;EUR;AND;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAND;PUBLISHED;2008;EUR;AND;SA_TOTAL;10.96;10.95566;8.23358;13.39365;
GISAHAND;PUBLISHED;2009;EUR;AND;SA_BEER;3.20;3.19815;1.9095;4.4483;
GISAHAND;PUBLISHED;2009;EUR;AND;SA_WINE;4.87;4.86586;2.86123;6.7002;
GISAHAND;PUBLISHED;2009;EUR;AND;SA_SPIRITS;2.64;2.64292;1.54561;3.61737;
GISAHAND;PUBLISHED;2009;EUR;AND;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAND;PUBLISHED;2009;EUR;AND;SA_TOTAL;10.86;10.85693;8.09086;13.17564;
GISAHARM;PUBLISHED;2000;EUR;ARM;SA_BEER;0.18;0.18443;0.11487;0.25854;
GISAHARM;PUBLISHED;2000;EUR;ARM;SA_WINE;0.20;0.204;0.11883;0.28263;
GISAHARM;PUBLISHED;2000;EUR;ARM;SA_SPIRITS;2.52;2.523;1.51933;3.48592;
GISAHARM;PUBLISHED;2000;EUR;ARM;SA_OTHER_ALCOHOL;0.00;0.00181;0.00107;0.0025;
GISAHARM;PUBLISHED;2000;EUR;ARM;SA_TOTAL;2.91;2.91323;1.89391;3.90006;
GISAHARM;PUBLISHED;2001;EUR;ARM;SA_BEER;0.24;0.23541;0.13707;0.32759;
GISAHARM;PUBLISHED;2001;EUR;ARM;SA_WINE;0.29;0.288;0.17721;0.39981;
GISAHARM;PUBLISHED;2001;EUR;ARM;SA_SPIRITS;2.34;2.34081;1.47507;3.29038;
GISAHARM;PUBLISHED;2001;EUR;ARM;SA_OTHER_ALCOHOL;0.00;0.00181;0.00113;0.00251;
GISAHARM;PUBLISHED;2001;EUR;ARM;SA_TOTAL;2.87;2.86603;1.97975;3.84522;
GISAHARM;PUBLISHED;2002;EUR;ARM;SA_BEER;0.17;0.1667;0.10665;0.23234;
GISAHARM;PUBLISHED;2002;EUR;ARM;SA_WINE;0.22;0.216;0.13075;0.31004;
GISAHARM;PUBLISHED;2002;EUR;ARM;SA_SPIRITS;2.48;2.48435;1.58792;3.41764;
GISAHARM;PUBLISHED;2002;EUR;ARM;SA_OTHER_ALCOHOL;0.00;0.00181;0.0011;0.00249;
GISAHARM;PUBLISHED;2002;EUR;ARM;SA_TOTAL;2.87;2.86886;1.94614;3.7933;
GISAHARM;PUBLISHED;2003;EUR;ARM;SA_BEER;0.17;0.16786;0.10219;0.24214;
GISAHARM;PUBLISHED;2003;EUR;ARM;SA_WINE;0.12;0.12;0.07278;0.16849;
GISAHARM;PUBLISHED;2003;EUR;ARM;SA_SPIRITS;2.71;2.70924;1.6364;3.78989;
GISAHARM;PUBLISHED;2003;EUR;ARM;SA_OTHER_ALCOHOL;0.00;0.00181;0.00109;0.00252;
GISAHARM;PUBLISHED;2003;EUR;ARM;SA_TOTAL;3.00;2.9989;1.94851;4.08335;
GISAHARM;PUBLISHED;2004;EUR;ARM;SA_BEER;0.22;0.21848;0.13579;0.30122;
GISAHARM;PUBLISHED;2004;EUR;ARM;SA_WINE;0.34;0.336;0.21495;0.4689;
GISAHARM;PUBLISHED;2004;EUR;ARM;SA_SPIRITS;3.17;3.17427;1.88635;4.46141;
GISAHARM;PUBLISHED;2004;EUR;ARM;SA_OTHER_ALCOHOL;0.00;0.00181;0.00112;0.00245;
GISAHARM;PUBLISHED;2004;EUR;ARM;SA_TOTAL;3.73;3.73056;2.46032;5.0452;
GISAHARM;PUBLISHED;2005;EUR;ARM;SA_BEER;0.28;0.27547;0.16561;0.37844;
GISAHARM;PUBLISHED;2005;EUR;ARM;SA_WINE;0.36;0.36;0.20658;0.50513;
GISAHARM;PUBLISHED;2005;EUR;ARM;SA_SPIRITS;3.53;3.5296;1.97266;4.93317;
GISAHARM;PUBLISHED;2005;EUR;ARM;SA_OTHER_ALCOHOL;0.00;0.00181;0.00111;0.00255;
GISAHARM;PUBLISHED;2005;EUR;ARM;SA_TOTAL;4.17;4.16688;2.61048;5.55037;
GISAHARM;PUBLISHED;2006;EUR;ARM;SA_BEER;0.36;0.36122;0.20708;0.50925;
GISAHARM;PUBLISHED;2006;EUR;ARM;SA_WINE;0.22;0.216;0.13277;0.30671;
GISAHARM;PUBLISHED;2006;EUR;ARM;SA_SPIRITS;3.41;3.41336;2.1545;4.76717;
GISAHARM;PUBLISHED;2006;EUR;ARM;SA_OTHER_ALCOHOL;0.00;0.00298;0.00189;0.00408;
GISAHARM;PUBLISHED;2006;EUR;ARM;SA_TOTAL;3.99;3.99356;2.70685;5.39584;
GISAHARM;PUBLISHED;2007;EUR;ARM;SA_BEER;0.38;0.38343;0.2365;0.53297;
GISAHARM;PUBLISHED;2007;EUR;ARM;SA_WINE;0.18;0.18;0.10328;0.24887;
GISAHARM;PUBLISHED;2007;EUR;ARM;SA_SPIRITS;3.35;3.34752;1.97472;4.65297;
GISAHARM;PUBLISHED;2007;EUR;ARM;SA_OTHER_ALCOHOL;0.00;0.00405;0.00248;0.0057;
GISAHARM;PUBLISHED;2007;EUR;ARM;SA_TOTAL;3.91;3.91499;2.56645;5.25714;
GISAHARM;PUBLISHED;2008;EUR;ARM;SA_BEER;0.42;0.41888;0.25764;0.59019;
GISAHARM;PUBLISHED;2008;EUR;ARM;SA_WINE;0.18;0.18;0.10784;0.25256;
GISAHARM;PUBLISHED;2008;EUR;ARM;SA_SPIRITS;3.36;3.35697;2.06853;4.61678;
GISAHARM;PUBLISHED;2008;EUR;ARM;SA_OTHER_ALCOHOL;0.00;0.00406;0.00246;0.00565;
GISAHARM;PUBLISHED;2008;EUR;ARM;SA_TOTAL;3.96;3.9599;2.62096;5.21135;
GISAHARM;PUBLISHED;2009;EUR;ARM;SA_BEER;0.33;0.32738;0.19538;0.45406;
GISAHARM;PUBLISHED;2009;EUR;ARM;SA_WINE;0.23;0.228;0.13875;0.31754;
GISAHARM;PUBLISHED;2009;EUR;ARM;SA_SPIRITS;3.41;3.41304;2.0887;4.72697;
GISAHARM;PUBLISHED;2009;EUR;ARM;SA_OTHER_ALCOHOL;0.01;0.00504;0.00307;0.00719;
GISAHARM;PUBLISHED;2009;EUR;ARM;SA_TOTAL;3.97;3.97346;2.65182;5.30834;
GISAHAUT;PUBLISHED;2000;EUR;AUT;SA_BEER;6.85;6.8532;4.22834;9.78943;
GISAHAUT;PUBLISHED;2000;EUR;AUT;SA_WINE;4.33;4.32834;2.62441;5.91528;
GISAHAUT;PUBLISHED;2000;EUR;AUT;SA_SPIRITS;2.16;2.16417;1.2942;2.99863;
GISAHAUT;PUBLISHED;2000;EUR;AUT;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAUT;PUBLISHED;2000;EUR;AUT;SA_TOTAL;13.35;13.3457;10.08817;16.5136;
GISAHAUT;PUBLISHED;2001;EUR;AUT;SA_BEER;6.59;6.59497;3.9751;9.00734;
GISAHAUT;PUBLISHED;2001;EUR;AUT;SA_WINE;4.20;4.1968;2.56163;5.89784;
GISAHAUT;PUBLISHED;2001;EUR;AUT;SA_SPIRITS;1.56;1.55881;0.95291;2.10335;
GISAHAUT;PUBLISHED;2001;EUR;AUT;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAUT;PUBLISHED;2001;EUR;AUT;SA_TOTAL;12.35;12.35058;9.16388;15.31738;
GISAHAUT;PUBLISHED;2002;EUR;AUT;SA_BEER;6.58;6.58281;4.06596;8.92925;
GISAHAUT;PUBLISHED;2002;EUR;AUT;SA_WINE;3.95;3.94969;2.39884;5.43472;
GISAHAUT;PUBLISHED;2002;EUR;AUT;SA_SPIRITS;1.56;1.55594;0.92888;2.18019;
GISAHAUT;PUBLISHED;2002;EUR;AUT;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAUT;PUBLISHED;2002;EUR;AUT;SA_TOTAL;12.09;12.08844;9.1414;15.13452;
GISAHAUT;PUBLISHED;2003;EUR;AUT;SA_BEER;6.69;6.69314;4.16947;9.14926;
GISAHAUT;PUBLISHED;2003;EUR;AUT;SA_WINE;4.06;4.06369;2.53903;5.70614;
GISAHAUT;PUBLISHED;2003;EUR;AUT;SA_SPIRITS;1.55;1.55376;0.94174;2.18557;
GISAHAUT;PUBLISHED;2003;EUR;AUT;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAUT;PUBLISHED;2003;EUR;AUT;SA_TOTAL;12.31;12.31059;9.33595;15.30071;
GISAHAUT;PUBLISHED;2004;EUR;AUT;SA_BEER;6.68;6.68129;4.09023;9.32545;
GISAHAUT;PUBLISHED;2004;EUR;AUT;SA_WINE;3.82;3.81788;2.42692;5.31617;
GISAHAUT;PUBLISHED;2004;EUR;AUT;SA_SPIRITS;1.67;1.67032;1.01502;2.31916;
GISAHAUT;PUBLISHED;2004;EUR;AUT;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAUT;PUBLISHED;2004;EUR;AUT;SA_TOTAL;12.17;12.1695;9.03979;15.33514;
GISAHAUT;PUBLISHED;2005;EUR;AUT;SA_BEER;6.43;6.42642;3.98033;8.92577;
GISAHAUT;PUBLISHED;2005;EUR;AUT;SA_WINE;4.05;4.04626;2.50498;5.70413;
GISAHAUT;PUBLISHED;2005;EUR;AUT;SA_SPIRITS;1.67;1.66611;1.03051;2.32058;
GISAHAUT;PUBLISHED;2005;EUR;AUT;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAUT;PUBLISHED;2005;EUR;AUT;SA_TOTAL;12.14;12.13878;8.85969;15.13461;
GISAHAUT;PUBLISHED;2006;EUR;AUT;SA_BEER;6.41;6.41038;3.7338;8.884;
GISAHAUT;PUBLISHED;2006;EUR;AUT;SA_WINE;4.39;4.3923;2.75743;6.06987;
GISAHAUT;PUBLISHED;2006;EUR;AUT;SA_SPIRITS;1.78;1.78066;1.12745;2.44441;
GISAHAUT;PUBLISHED;2006;EUR;AUT;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAUT;PUBLISHED;2006;EUR;AUT;SA_TOTAL;12.58;12.58333;9.49668;15.88424;
GISAHAUT;PUBLISHED;2007;EUR;AUT;SA_BEER;6.39;6.39019;4.00903;8.82902;
GISAHAUT;PUBLISHED;2007;EUR;AUT;SA_WINE;4.38;4.37846;2.64994;6.01258;
GISAHAUT;PUBLISHED;2007;EUR;AUT;SA_SPIRITS;1.78;1.77505;1.05277;2.48784;
GISAHAUT;PUBLISHED;2007;EUR;AUT;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAUT;PUBLISHED;2007;EUR;AUT;SA_TOTAL;12.54;12.5437;9.54343;15.50343;
GISAHAUT;PUBLISHED;2008;EUR;AUT;SA_BEER;6.37;6.36804;3.94201;8.946;
GISAHAUT;PUBLISHED;2008;EUR;AUT;SA_WINE;3.89;3.89158;2.4739;5.41495;
GISAHAUT;PUBLISHED;2008;EUR;AUT;SA_SPIRITS;1.77;1.7689;1.11595;2.48155;
GISAHAUT;PUBLISHED;2008;EUR;AUT;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAUT;PUBLISHED;2008;EUR;AUT;SA_TOTAL;12.03;12.02853;9.07367;15.20061;
GISAHAUT;PUBLISHED;2009;EUR;AUT;SA_BEER;6.11;6.11278;3.62956;8.4446;
GISAHAUT;PUBLISHED;2009;EUR;AUT;SA_WINE;4.00;3.99682;2.45169;5.61588;
GISAHAUT;PUBLISHED;2009;EUR;AUT;SA_SPIRITS;1.76;1.7633;1.08378;2.46393;
GISAHAUT;PUBLISHED;2009;EUR;AUT;SA_OTHER_ALCOHOL;0;0;0;0;
GISAHAUT;PUBLISHED;2009;EUR;AUT;SA_TOTAL;11.87;11.8729;8.82852;14.72766;
GISAHAZE;PUBLISHED;2000;EUR;AZE;SA_BEER;0.17;0.17255;0.10151;0.24114;
GISAHAZE;PUBLISHED;2000;EUR;AZE;SA_WINE;0.06;0.06;0.03729;0.08193;
GISAHAZE;PUBLISHED;2000;EUR;AZE;SA_SPIRITS;0.43;0.42581;0.26533;0.5877;
GISAHAZE;PUBLISHED;2000;EUR;AZE;SA_OTHER_ALCOHOL;0.00;0.00155;0.00092;0.00213;
GISAHAZE;PUBLISHED;2000;EUR;AZE;SA_TOTAL;0.66;0.6599;0.48871;0.83956;
GISAHAZE;PUBLISHED;2001;EUR;AZE;SA_BEER;0.20;0.20354;0.13074;0.28268;
GISAHAZE;PUBLISHED;2001;EUR;AZE;SA_WINE;0.05;0.048;0.02978;0.06697;
GISAHAZE;PUBLISHED;2001;EUR;AZE;SA_SPIRITS;0.25;0.25159;0.15627;0.36099;
GISAHAZE;PUBLISHED;2001;EUR;AZE;SA_OTHER_ALCOHOL;0.00;0.00155;0.00095;0.00215;
GISAHAZE;PUBLISHED;2001;EUR;AZE;SA_TOTAL;0.50;0.50468;0.37993;0.64749;
GISAHAZE;PUBLISHED;2002;EUR;AZE;SA_BEER;0.22;0.21503;0.1323;0.29915;
GISAHAZE;PUBLISHED;2002;EUR;AZE;SA_WINE;0.08;0.084;0.04869;0.11957;
GISAHAZE;PUBLISHED;2002;EUR;AZE;SA_SPIRITS;0.25;0.2476;0.15034;0.34212;
GISAHAZE;PUBLISHED;2002;EUR;AZE;SA_OTHER_ALCOHOL;0.00;0.00155;0.00094;0.00222;
GISAHAZE;PUBLISHED;2002;EUR;AZE;SA_TOTAL;0.55;0.54818;0.42243;0.67266;
GISAHAZE;PUBLISHED;2003;EUR;AZE;SA_BEER;0.24;0.23579;0.14506;0.32347;
GISAHAZE;PUBLISHED;2003;EUR;AZE;SA_WINE;0.04;0.036;0.02289;0.04928;
GISAHAZE;PUBLISHED;2003;EUR;AZE;SA_SPIRITS;0.28;0.27805;0.16917;0.3909;
GISAHAZE;PUBLISHED;2003;EUR;AZE;SA_OTHER_ALCOHOL;0.00;0.00155;0.00092;0.00217;
GISAHAZE;PUBLISHED;2003;EUR;AZE;SA_TOTAL;0.55;0.55138;0.40648;0.70031;
GISAHAZE;PUBLISHED;2004;EUR;AZE;SA_BEER;0.25;0.24803;0.15249;0.34217;
GISAHAZE;PUBLISHED;2004;EUR;AZE;SA_WINE;0.02;0.024;0.01413;0.03379;
GISAHAZE;PUBLISHED;2004;EUR;AZE;SA_SPIRITS;0.35;0.35497;0.21619;0.49811;
GISAHAZE;PUBLISHED;2004;EUR;AZE;SA_OTHER_ALCOHOL;0.00;0.00155;0.00097;0.0022;
GISAHAZE;PUBLISHED;2004;EUR;AZE;SA_TOTAL;0.63;0.62856;0.4634;0.80516;
GISAHAZE;PUBLISHED;2005;EUR;AZE;SA_BEER;0.30;0.29926;0.18703;0.41145;
GISAHAZE;PUBLISHED;2005;EUR;AZE;SA_WINE;0.04;0.036;0.02157;0.04994;
GISAHAZE;PUBLISHED;2005;EUR;AZE;SA_SPIRITS;0.40;0.39764;0.24705;0.53359;
GISAHAZE;PUBLISHED;2005;EUR;AZE;SA_OTHER_ALCOHOL;0.00;0.00155;0.0009;0.00216;
GISAHAZE;PUBLISHED;2005;EUR;AZE;SA_TOTAL;0.73;0.73444;0.5404;0.92631;
GISAHAZE;PUBLISHED;2006;EUR;AZE;SA_BEER;0.30;0.30455;0.1943;0.4117;
GISAHAZE;PUBLISHED;2006;EUR;AZE;SA_WINE;0.07;0.072;0.04456;0.09822;
GISAHAZE;PUBLISHED;2006;EUR;AZE;SA_SPIRITS;0.47;0.47169;0.26996;0.65603;
GISAHAZE;PUBLISHED;2006;EUR;AZE;SA_OTHER_ALCOHOL;0.00;0.0016;0.00098;0.00225;
GISAHAZE;PUBLISHED;2006;EUR;AZE;SA_TOTAL;0.85;0.84984;0.616;1.06025;
GISAHAZE;PUBLISHED;2007;EUR;AZE;SA_BEER;0.35;0.34517;0.20891;0.48176;
GISAHAZE;PUBLISHED;2007;EUR;AZE;SA_WINE;0.10;0.096;0.05758;0.13308;
GISAHAZE;PUBLISHED;2007;EUR;AZE;SA_SPIRITS;0.51;0.51155;0.32483;0.71986;
GISAHAZE;PUBLISHED;2007;EUR;AZE;SA_OTHER_ALCOHOL;0.00;0.00206;0.00131;0.00289;
GISAHAZE;PUBLISHED;2007;EUR;AZE;SA_TOTAL;0.95;0.95477;0.70746;1.1976;
GISAHAZE;PUBLISHED;2008;EUR;AZE;SA_BEER;0.47;0.46526;0.29134;0.64788;
GISAHAZE;PUBLISHED;2008;EUR;AZE;SA_WINE;0.12;0.12;0.07298;0.16828;
GISAHAZE;PUBLISHED;2008;EUR;AZE;SA_SPIRITS;0.54;0.53705;0.34645;0.75973;
GISAHAZE;PUBLISHED;2008;EUR;AZE;SA_OTHER_ALCOHOL;0.00;0.00256;0.00152;0.00353;
GISAHAZE;PUBLISHED;2008;EUR;AZE;SA_TOTAL;1.12;1.12488;0.85282;1.42283;
GISAHAZE;PUBLISHED;2009;EUR;AZE;SA_BEER;0.28;0.27587;0.161;0.37725;
GISAHAZE;PUBLISHED;2009;EUR;AZE;SA_WINE;0.17;0.16876;0.10173;0.23556;
GISAHAZE;PUBLISHED;2009;EUR;AZE;SA_SPIRITS;1.46;1.46062;0.88003;2.02933;
GISAHAZE;PUBLISHED;2009;EUR;AZE;SA_OTHER_ALCOHOL;0.01;0.01231;0.0078;0.01678;
GISAHAZE;PUBLISHED;2009;EUR;AZE;SA_TOTAL;1.92;1.91756;1.32336;2.48905;
GISAHBLR;PUBLISHED;2000;EUR;BLR;SA_BEER;1.19;1.18575;0.73441;1.66352;
GISAHBLR;PUBLISHED;2000;EUR;BLR;SA_WINE;0.17;0.17283;0.10568;0.24216;
GISAHBLR;PUBLISHED;2000;EUR;BLR;SA_SPIRITS;5.03;5.02845;3.01053;6.99124;
GISAHBLR;PUBLISHED;2000;EUR;BLR;SA_OTHER_ALCOHOL;6.54;6.5359;4.09778;9.18539;
GISAHBLR;PUBLISHED;2000;EUR;BLR;SA_TOTAL;12.92;12.92293;9.85296;16.07252;
GISAHBLR;PUBLISHED;2001;EUR;BLR;SA_BEER;1.15;1.15;0.69257;1.58111;
GISAHBLR;PUBLISHED;2001;EUR;BLR;SA_WINE;0.37;0.36624;0.23133;0.49807;
GISAHBLR;PUBLISHED;2001;EUR;BLR;SA_SPIRITS;4.75;4.75;3.07425;6.51908;
GISAHBLR;PUBLISHED;2001;EUR;BLR;SA_OTHER_ALCOHOL;4.47;4.47;2.73379;6.30372;
GISAHBLR;PUBLISHED;2001;EUR;BLR;SA_TOTAL;10.74;10.73624;8.33332;13.32906;
GISAHBLR;PUBLISHED;2002;EUR;BLR;SA_BEER;2.73;2.73;1.68088;3.79142;
GISAHBLR;PUBLISHED;2002;EUR;BLR;SA_WINE;0.41;0.40686;0.25149;0.5673;
GISAHBLR;PUBLISHED;2002;EUR;BLR;SA_SPIRITS;4.75;4.75;2.85948;6.61571;
GISAHBLR;PUBLISHED;2002;EUR;BLR;SA_OTHER_ALCOHOL;3.89;3.89;2.33101;5.43179;
GISAHBLR;PUBLISHED;2002;EUR;BLR;SA_TOTAL;11.78;11.77686;9.19987;14.36635;
GISAHBLR;PUBLISHED;2003;EUR;BLR;SA_BEER;3.20;3.2;1.94405;4.4161;
GISAHBLR;PUBLISHED;2003;EUR;BLR;SA_WINE;0.49;0.49022;0.3178;0.67625;
GISAHBLR;PUBLISHED;2003;EUR;BLR;SA_SPIRITS;3.80;3.8;2.31413;5.32913;
GISAHBLR;PUBLISHED;2003;EUR;BLR;SA_OTHER_ALCOHOL;3.68;3.68;2.19225;5.1349;
GISAHBLR;PUBLISHED;2003;EUR;BLR;SA_TOTAL;11.17;11.17022;8.72401;13.60103;
GISAHBLR;PUBLISHED;2004;EUR;BLR;SA_BEER;1.33;1.3344;0.83328;1.84427;
GISAHBLR;PUBLISHED;2004;EUR;BLR;SA_WINE;0.22;0.21696;0.13329;0.30329;
GISAHBLR;PUBLISHED;2004;EUR;BLR;SA_SPIRITS;3.64;3.63784;2.26629;5.01149;
GISAHBLR;PUBLISHED;2004;EUR;BLR;SA_OTHER_ALCOHOL;6.89;6.89381;4.27806;9.66663;
GISAHBLR;PUBLISHED;2004;EUR;BLR;SA_TOTAL;12.08;12.08301;9.13839;15.24566;
GISAHBLR;PUBLISHED;2005;EUR;BLR;SA_BEER;1.56;1.55644;0.94591;2.15979;
GISAHBLR;PUBLISHED;2005;EUR;BLR;SA_WINE;0.56;0.56374;0.34846;0.79215;
GISAHBLR;PUBLISHED;2005;EUR;BLR;SA_SPIRITS;4.16;4.16069;2.62948;5.82085;
GISAHBLR;PUBLISHED;2005;EUR;BLR;SA_OTHER_ALCOHOL;4.91;4.91126;3.1125;6.91441;
GISAHBLR;PUBLISHED;2005;EUR;BLR;SA_TOTAL;11.19;11.19213;8.76709;13.92918;
GISAHBLR;PUBLISHED;2006;EUR;BLR;SA_BEER;1.95;1.95326;1.20757;2.6307;
GISAHBLR;PUBLISHED;2006;EUR;BLR;SA_WINE;0.59;0.58778;0.35781;0.81345;
GISAHBLR;PUBLISHED;2006;EUR;BLR;SA_SPIRITS;5.25;5.24659;3.11469;7.23627;
GISAHBLR;PUBLISHED;2006;EUR;BLR;SA_OTHER_ALCOHOL;4.82;4.82396;2.90029;6.55626;
GISAHBLR;PUBLISHED;2006;EUR;BLR;SA_TOTAL;12.61;12.6116;9.67515;15.33578;
GISAHBLR;PUBLISHED;2007;EUR;BLR;SA_BEER;2.29;2.28644;1.32008;3.17387;
GISAHBLR;PUBLISHED;2007;EUR;BLR;SA_WINE;0.62;0.62076;0.37229;0.87606;
GISAHBLR;PUBLISHED;2007;EUR;BLR;SA_SPIRITS;6.00;6.00217;3.61423;8.25806;
GISAHBLR;PUBLISHED;2007;EUR;BLR;SA_OTHER_ALCOHOL;5.00;4.99651;3.07433;6.93346;
GISAHBLR;PUBLISHED;2007;EUR;BLR;SA_TOTAL;13.91;13.90588;10.66655;17.02127;
GISAHBLR;PUBLISHED;2008;EUR;BLR;SA_BEER;2.46;2.45578;1.46172;3.39669;
GISAHBLR;PUBLISHED;2008;EUR;BLR;SA_WINE;0.65;0.65373;0.40479;0.89752;
GISAHBLR;PUBLISHED;2008;EUR;BLR;SA_SPIRITS;6.32;6.31864;3.98034;8.70614;
GISAHBLR;PUBLISHED;2008;EUR;BLR;SA_OTHER_ALCOHOL;5.15;5.15097;3.12692;7.13728;
GISAHBLR;PUBLISHED;2008;EUR;BLR;SA_TOTAL;14.58;14.57912;11.36826;17.79997;
GISAHBLR;PUBLISHED;2009;EUR;BLR;SA_BEER;2.33;2.33006;1.38143;3.23674;
GISAHBLR;PUBLISHED;2009;EUR;BLR;SA_WINE;0.61;0.60863;0.37421;0.85561;
GISAHBLR;PUBLISHED;2009;EUR;BLR;SA_SPIRITS;6.12;6.12234;3.68324;8.65464;
GISAHBLR;PUBLISHED;2009;EUR;BLR;SA_OTHER_ALCOHOL;4.92;4.919;2.96945;6.752;
GISAHBLR;PUBLISHED;2009;EUR;BLR;SA_TOTAL;13.98;13.98003;10.95469;17.18318;
GISAHBEL;PUBLISHED;2000;EUR;BEL;SA_BEER;6.15;6.14678;3.75208;8.45889;
GISAHBEL;PUBLISHED;2000;EUR;BEL;SA_WINE;4.05;4.04954;2.45075;5.59701;
GISAHBEL;PUBLISHED;2000;EUR;BEL;SA_SPIRITS;1.00;0.99968;0.60832;1.37095;
GISAHBEL;PUBLISHED;2000;EUR;BEL;SA_OTHER_ALCOHOL;0.00;0.00146;0.00088;0.00202;
GISAHBEL;PUBLISHED;2000;EUR;BEL;SA_TOTAL;11.21;11.21137;8.42324;14.08309;
GISAHBEL;PUBLISHED;2001;EUR;BEL;SA_BEER;6.07;6.07269;3.85731;8.31788;
GISAHBEL;PUBLISHED;2001;EUR;BEL;SA_WINE;3.98;3.98376;2.51156;5.50673;
GISAHBEL;PUBLISHED;2001;EUR;BEL;SA_SPIRITS;0.93;0.92973;0.52942;1.33362;
GISAHBEL;PUBLISHED;2001;EUR;BEL;SA_OTHER_ALCOHOL;0.00;0.00085;0.00054;0.00116;
GISAHBEL;PUBLISHED;2001;EUR;BEL;SA_TOTAL;11.01;11.0093;8.27715;14.01033;
GISAHBEL;PUBLISHED;2002;EUR;BEL;SA_BEER;6.07;6.07494;3.80623;8.6127;
GISAHBEL;PUBLISHED;2002;EUR;BEL;SA_WINE;4.24;4.24497;2.52805;5.87566;
GISAHBEL;PUBLISHED;2002;EUR;BEL;SA_SPIRITS;0.94;0.94259;0.54694;1.30814;
GISAHBEL;PUBLISHED;2002;EUR;BEL;SA_OTHER_ALCOHOL;0.00;0.00094;0.00059;0.00129;
GISAHBEL;PUBLISHED;2002;EUR;BEL;SA_TOTAL;11.29;11.29366;8.73291;14.18356;
GISAHBEL;PUBLISHED;2003;EUR;BEL;SA_BEER;6.12;6.125;3.70698;8.567;
GISAHBEL;PUBLISHED;2003;EUR;BEL;SA_WINE;4.05;4.04522;2.43042;5.70953;
GISAHBEL;PUBLISHED;2003;EUR;BEL;SA_SPIRITS;1.07;1.0704;0.67956;1.47098;
GISAHBEL;PUBLISHED;2003;EUR;BEL;SA_OTHER_ALCOHOL;0.00;0.00342;0.00208;0.00474;
GISAHBEL;PUBLISHED;2003;EUR;BEL;SA_TOTAL;11.28;11.27884;8.29604;14.256;
GISAHBEL;PUBLISHED;2004;EUR;BEL;SA_BEER;5.93;5.92835;3.8315;8.11117;
GISAHBEL;PUBLISHED;2004;EUR;BEL;SA_WINE;4.24;4.24205;2.54926;6.10343;
