PAIS,NOMBRE PAIS,ANIO,RENTA RECURSOS,INDUSTRIA,PIB,INVERSION SALUD,INVERSION EDUCACION,INVERSION DESARROLLO,GINI,INVERS.,PIB.INV,IND.ESTADO,ESPERANZA
SLV,El Salvador,2005,0.405613727695746,24.4712886106953,14698000000.0,8.43694401,3.17785000801086,0.15375142863818542,48.5,0.11768545446649045,1729740809.7484767,11.06132547844395,70.4403
SLV,El Salvador,2006,0.543464353950394,24.4717932435785,15999890000.0,7.92342138,3.49298000335693,0.12967571403299022,45.7,0.11546077097389919,1847359634.89758,11.739300822473664,70.7732
SLV,El Salvador,2007,0.565857134335423,24.5219333695828,17011750000.0,7.63829565,3.60984992980957,0.105599999427795,45.2,0.11353745579237365,1931470813.5759125,11.869346431524654,71.1081
SLV,El Salvador,2008,0.59188984786517,25.8812946540508,17986890000.0,7.66487646,4.45810985565186,0.133990004658699,46.9,0.12256976320310559,2204648848.060308,11.439696727257202,71.4236
SLV,El Salvador,2009,0.576957617783252,24.9700311675857,17601620000.0,8.39771748,4.65950012207031,0.0908999964594841,45.8,0.13148117598529796,2314281696.84634,11.71468864177383,71.5756
SLV,El Salvador,2010,1.02874215933074,25.2759118643186,18447920000.0,8.23629189,4.04807996749878,0.0780600011348724,43.5,0.12362431858633652,2280611539.335249,12.334008569597477,71.8478
SLV,El Salvador,2011,0.818951338450451,26.1954132809565,20283780000.0,8.14439964,3.89854001998901,0.0355000011622906,42.3,0.120784396611513,2449964128.300675,12.6843098826569,71.8589
SLV,El Salvador,2012,0.769149556408969,26.589358065851,21386150000.0,7.53931999,3.7124400138855,0.0339699983596802,41.8,0.1128573000224518,2413583146.8751574,12.83594904158479,71.8313
SLV,El Salvador,2013,0.877346668551486,26.1216427113687,21990960000.0,7.71839237,3.80149006843567,0.0638699978590012,43.4,0.11583752436294671,2547378364.7645864,12.36304261428648,71.7711
SLV,El Salvador,2014,1.05479036830975,26.0135339989829,22593470000.0,7.68152761,3.82416009902954,0.0937699973583221,41.6,0.11599457706387861,2620719997.0554295,12.898158260174574,71.7464
SLV,El Salvador,2015,0.850742982932215,25.2889295441979,23438240000.0,7.63034058,3.90987992286682,0.143480002880096,40.6,0.11683700505746916,2738453765.418176,13.21613687192361,71.8143
SLV,El Salvador,2016,1.0221138126124,24.8348278708617,24191430000.0,7.70530415,3.82523989677429,0.144930005073547,40.0,0.11675474051847837,2824464132.4209332,13.41459395091997,72.0248
SLV,El Salvador,2017,0.888053479390177,25.1714727339037,24979190000.0,7.21280336,3.7252299785614,0.180779993534088,38.0,0.1111881333209549,2777389507.9694633,14.120501330904045,72.3108
SLV,El Salvador,2018,0.661344992571905,25.0755067570813,26020850000.0,7.09307051,3.60575008392334,0.165309995412827,38.6,0.10864130589336167,2826939124.45528,13.901140039792804,72.5546
SLV,El Salvador,2019,0.559981380657096,25.2299356128233,26896660000.0,7.16578436,3.38515996932983,0.174669995903969,38.8,0.10725614325233798,2884832017.969429,13.829633887251385,72.5586
SLV,El Salvador,2020,0.755814178865303,23.8089478674217,24638720000.0,6.262324095,3.38515996932983,0.16970178178910716,38.8,0.09817185846118937,2418828932.5048757,13.828432848371321,71.0609
SUR,Suriname,2000,12.2411904919293,24.8905012043069,947671969.69697,6.28476238,5.53468465805054,0.11645508117851655,57.9,0.11935902119229057,113113198.71440038,9.262739601786325,65.5077
SUR,Suriname,2001,11.4564002247611,24.7682310008803,834279357.798165,4.09541416,5.53468465805054,0.11625376978858563,57.9,0.09746352587839126,81311807.77856909,9.262684677104223,65.4821
SUR,Suriname,2002,7.7266707218088,28.6630219074672,1093574468.08511,5.70779514,5.53468465805054,0.11605245839865472,60.106,0.11358532256449194,124214008.70573992,8.92279860620283,65.5313
SUR,Suriname,2003,7.25053343291234,26.7990256381011,1274190311.41869,5.23449087,5.53468465805054,0.1158511470087238,59.0,0.10885026675059264,138695955.2889451,9.090087817272638,65.5963
SUR,Suriname,2004,9.38779920785245,31.0288898927889,1484092538.40527,5.84803867,5.53468465805054,0.11564983561879288,58.2625,0.11498373163669334,170646498.16001058,9.205207058972285,66.4163
SUR,Suriname,2005,15.6919891322568,33.8436415595019,1793388732.29125,5.61497545,5.53468465805054,0.11544852422886197,60.7154,0.11265108632279403,202027188.89166775,8.83336870616756,67.0025
SUR,Suriname,2006,13.4118390422068,36.9830696641688,2626380435.17877,6.27044153,5.53468465805054,0.11524721283893105,54.9535,0.11920373400889471,313074354.80121523,9.759753592747265,67.5713
SUR,Suriname,2007,14.4624919882838,37.0673613695571,2936612021.85792,5.59070206,5.53468465805054,0.11504590144900012,54.9535,0.1124043261949954,330087895.6130626,9.75978455263301,68.204
SUR,Suriname,2008,15.8959100844354,40.0701175500103,3532969034.60838,5.08278036,5.53468465805054,0.1148445900590692,54.9535,0.10732309608109608,379169175.1528124,9.759873866834177,68.8162
SUR,Suriname,2009,11.372323172523,34.2921601804851,3875409836.06557,5.33047295,5.53468465805054,0.11464327866913829,54.9535,0.10979800886719679,425512283.5443491,9.759958198329699,69.5048
SUR,Suriname,2010,22.212308321634,35.1705161344117,4368398047.64333,5.03042459,5.53468465805054,0.11444196727920737,54.9535,0.10679551215329747,466525306.7875341,9.760032830561029,69.8945
SUR,Suriname,2011,31.6660991935166,35.1093274287296,4422276621.78703,4.72143984,5.53468465805054,0.11424065588927645,54.9535,0.10370365153939817,458606233.79662913,9.76001842006308,69.9141
SUR,Suriname,2012,29.0078310609826,35.2622611658756,4980000000.0,4.58755207,5.53468465805054,0.11403934449934554,54.9535,0.10236276072549885,509766548.4129843,9.760111517526601,69.7644
SUR,Suriname,2013,20.8735318585453,32.2536953065191,5145757575.75758,4.80475569,5.53468465805054,0.11383803310941462,54.9535,0.10453278381159956,537900364.2135677,9.760162713202583,69.6816
SUR,Suriname,2014,13.3737479472506,30.2474846767665,5240606060.60606,4.84127617,5.53468465805054,0.1136367217194837,54.9535,0.10489597549770024,549718484.9264327,9.760184218876859,69.7824
SUR,Suriname,2015,5.21984542097001,27.2566371681416,5126291450.81511,6.21926689,5.53468465805054,0.11343541032955279,54.9535,0.11867386958380093,608356843.082586,9.76029092428808,70.8003
SUR,Suriname,2016,15.0218317717936,26.7570052751295,3317438910.83068,6.35384083,5.64051675796509,0.11323409893962187,54.9535,0.12107591686904712,401661957.7858776,9.759914797407541,71.5924
SUR,Suriname,2017,20.1337305240289,38.2753876473432,3591623596.03082,5.9441762,5.45866966247559,0.11303278754969094,54.9535,0.11515878650025282,413607014.8845835,9.759936534070537,72.417
SUR,Suriname,2018,8.61895920970174,36.7594393400845,3996247906.19765,7.8974061,4.92254018783569,0.11283147615976002,54.9535,0.12932777763995448,516825860.6068634,9.760124363500367,72.5532
SUR,Suriname,2019,7.59907697758049,33.3567322046819,3984483762.37123,9.7369957,6.83225870132446,0.11263016476982911,54.9535,0.1668188456609429,664686981.7935393,9.760393429385502,72.2423
SUR,Suriname,2020,8.10230030599189,35.2306208119313,2884248048.49068,6.7709330350000005,5.00707244873047,0.11242885337989819,54.9535,0.11890434337110367,342949620.32517153,9.759807957374676,72.5615
TTO,Trinidad and Tobago,2000,14.2495567661555,47.5360468126773,8154338232.95978,4.23492432,2.75565004348755,0.108000002801418,40.3,0.07098574366288968,578841763.5453837,13.309161186102015,69.1022
TTO,Trinidad and Tobago,2001,10.1038429323094,45.2069910848034,8824873259.32105,4.0346489,3.06528997421265,0.104170002043247,40.3,0.07204108876255896,635753477.7930808,13.309302406236625,69.6462
TTO,Trinidad and Tobago,2002,11.3293426458042,42.9095754130396,9008273720.93395,4.72302485,3.54300999641418,0.131779998540878,41.8354,0.08397814844955057,756498147.8107766,12.821126640078445,70.4878
TTO,Trinidad and Tobago,2003,12.2204600496235,51.4964380558951,11305459802.0683,4.18767166,3.13660001754761,0.115010000765324,41.0656,0.07439281678312934,841044999.7043008,13.061672449045602,69.729
TTO,Trinidad and Tobago,2004,12.6721225793409,54.3682801507327,13280275123.0354,4.30805206,3.2815275192260764,0.114409998059273,40.5523,0.0770398957728535,1023111011.3134664,13.22745251748207,71.0756
TTO,Trinidad and Tobago,2005,17.1278354256414,59.6470153480265,15982282462.3786,4.43451166,3.426455020904543,0.114309996366501,42.2596,0.07975276677271043,1274631245.7176604,12.69365480856725,71.3077
TTO,Trinidad and Tobago,2006,18.6096951477522,60.8194415532707,18369361094.3886,4.15432024,3.5713825225830087,0.0723299980163574,38.2492,0.07798032760599366,1432448796.0532172,14.024987620738788,71.256
TTO,Trinidad and Tobago,2007,14.8850832536157,59.6521421660795,21641620049.9352,4.1536026,3.716310024261475,0.0592200011014938,38.2492,0.0792913262536297,1715992756.0365057,14.025728927641895,71.6523
TTO,Trinidad and Tobago,2008,14.2601588225926,63.9782596789726,27871587349.5413,3.65757036,3.8612375259399414,0.0307199992239475,38.2492,0.07549527885163888,2104173258.9914312,14.026743799856098,71.4697
TTO,Trinidad and Tobago,2009,14.1118356761349,53.1358528774451,19172165225.5015,5.48676443,4.006165027618407,0.0566500015556812,38.2492,0.09549579459174087,1830861152.2534084,14.026029243455602,73.126
TTO,Trinidad and Tobago,2010,13.5602970900184,53.8139564515672,22157948396.2042,5.08042908,4.151092529296874,0.0477100014686584,38.2492,0.09279231610765533,2056087351.8776946,14.026618082436876,72.7254
TTO,Trinidad and Tobago,2011,15.1743333364369,57.0510122828478,25433011405.3017,4.72197914,4.29602003097534,0.0402400009334087,38.2492,0.0905823917190875,2303783001.7110586,14.027265666307473,73.2779
TTO,Trinidad and Tobago,2012,16.0567802269081,50.5582237151283,25781712702.8567,4.87719965,4.54982995986938,0.0437799990177155,38.2492,0.09470809608887096,2441736923.9978175,14.027626337700044,73.7159
TTO,Trinidad and Tobago,2013,15.3058400934173,48.295081252801,27294453245.3822,5.02981281,5.11880016326904,0.0566699989140034,38.2492,0.10205282972183044,2785476189.4014516,14.028525021242192,73.9623
TTO,Trinidad and Tobago,2014,11.8721780857145,47.6584857480275,27642525749.3456,5.20177984,5.33194017410278,0.0817200019955635,38.2492,0.10615440016098343,2934375739.8563213,14.028914309254635,74.2152
TTO,Trinidad and Tobago,2015,6.63975123971393,39.2843850171539,25191551350.4204,6.07862949,3.3872082233429,0.0865800008177757,38.2492,0.09552417714160676,2406402213.669441,14.027533957440253,74.5032
TTO,Trinidad and Tobago,2016,4.57115624625511,38.1826077269921,22373566809.8206,6.83270836,3.95391273498535,0.0914100036025047,38.2492,0.10878031098587855,2433803555.4356155,14.027605596433396,74.281
TTO,Trinidad and Tobago,2017,6.93143059833713,38.5746969104919,23180107751.9208,6.99457884,3.57549691200256,0.0914900004863739,38.2492,0.10661565752488934,2471362429.4688206,14.02770379162188,74.2301
TTO,Trinidad and Tobago,2018,10.40056034365,41.7659212222614,23820742956.9744,6.70954943,3.30403780937195,0.0844499990344048,38.2492,0.10098037238406354,2405427494.260334,14.027531409100918,73.8018
TTO,Trinidad and Tobago,2019,8.33564073932957,39.5543209121993,23886216403.3455,7.02007389,3.69809150695801,0.0610600002110004,38.2492,0.10779225397169012,2574749104.972169,14.027974089237265,74.2279
TTO,Trinidad and Tobago,2020,5.77408778878977,34.1322052636724,21392536137.7724,9.75219679,4.10374021530151,1.3449249509722003,38.2492,0.1520086195627371,3251849887.2487497,14.029744324385389,74.4056
URY,Uruguay,2000,0.19332808422715,22.0452037217921,22823255801.8447,9.21095848,2.42254996299744,0.209250003099442,45.9,0.11842758446096883,2702903054.14726,11.690013113920948,75.0247
URY,Uruguay,2001,0.216877824744195,21.9351337396218,20898788416.6348,9.79864407,2.80096006393433,0.223714999854565,45.9,0.12823319133788896,2679918333.760388,11.689963038277403,75.2851
URY,Uruguay,2002,0.454589976645966,21.8623288483766,13606494599.4261,9.68134212,2.32220005989075,0.238179996609688,45.9,0.12241722176500439,1665669266.8222795,11.687753345321111,75.5399
URY,Uruguay,2003,0.632377734210736,23.0937944115791,12045631092.5353,9.61753464,2.0682098865509,0.2699824981391432,45.9,0.11955727024690044,1440142771.8247094,11.687262002194755,75.7851
URY,Uruguay,2004,0.800895044352659,22.4348058065943,13686329890.1191,8.30145359,2.49954009056091,0.3017849996685985,45.9,0.11102778680229508,1519562917.146022,11.687435030833798,76.0069
URY,Uruguay,2005,0.802023658798976,23.7753368710773,17362857683.8545,7.75686073,2.71475005149841,0.33358750119805375,45.9,0.10805198282696464,1876091200.2828774,11.688211780905993,76.1935
URY,Uruguay,2006,1.12020087901557,22.8965222100401,19579457966.0538,7.74287415,2.88025999069214,0.365390002727509,45.9,0.10988524143419648,2151493465.750523,11.688811785841652,76.3615
URY,Uruguay,2007,1.284200009753,23.6440486336445,23410572634.3147,7.49349833,3.175261974334718,0.424719989299774,46.4,0.11093480293634492,2597047261.8146906,11.56381500753746,76.4981
URY,Uruguay,2008,1.56422402275393,22.7673513100076,30366213119.2928,8.12533188,3.4702639579772963,0.379729986190796,45.1,0.11975325824168091,3636452961.4965897,11.899444721057792,76.623
URY,Uruguay,2009,1.34172512330343,24.0794070419123,31660911277.0294,7.9498806,3.765265941619874,0.412519991397858,45.5,0.12127666533017734,3839729740.992732,11.795280980168265,76.7384
URY,Uruguay,2010,2.0043650525285,24.5288557130516,40284481651.9021,7.91117096,4.060267925262452,0.341149985790253,44.5,0.12312588871052704,4960062604.633367,12.062861076045396,76.858
URY,Uruguay,2011,1.34764381798639,22.7051202488207,47962439303.7247,7.94895601,4.35526990890503,0.348699986934662,42.2,0.1265292590583969,6068651907.733621,12.722942578538628,76.9833
URY,Uruguay,2012,1.14640538155844,22.862228924235,51264390116.4909,8.0675621,4.4373250007629395,0.327600002288818,39.9,0.12832487103051757,6578496250.156834,13.457623088936653,77.111
URY,Uruguay,2013,1.23637098131272,23.6692403395214,57531233350.9101,8.11896133,4.51938009262085,0.321130007505417,40.5,0.12959471430126265,7455743749.5104685,13.26041693823476,77.24
URY,Uruguay,2014,1.41550904435184,24.7006411482149,57236013086.1223,8.07321835,4.58498001098633,0.335790008306503,40.1,0.12993988369292833,7437240883.457656,13.392644282092332,77.3663
URY,Uruguay,2015,1.83918328249826,25.4417580559805,53274304222.136,8.29223633,4.55424976348877,0.364459991455078,40.1,0.13210946084943848,7038039607.915351,13.391648767689482,77.4827
URY,Uruguay,2016,1.73194641585077,18.8495162868312,57236652490.1699,8.67533779,4.38281011581421,0.375979989767075,39.7,0.13434127895581285,7689245098.678835,13.528217534846968,77.5707
URY,Uruguay,2017,1.82596946344408,17.8366481505822,64233966861.2518,8.82179165,4.47097015380859,0.448489993810654,39.5,0.13741251797619242,8826551126.00391,13.599594094586257,77.6247
URY,Uruguay,2018,1.96853062704446,18.2203775950235,64515038268.1373,9.01455498,4.66279983520508,0.38672998547554,39.7,0.1406408480068062,9073449691.222383,13.531704196289144,77.611
URY,Uruguay,2019,1.70797163164874,17.8543206704506,61231149880.5857,9.34783173,4.70325994491577,0.483020007610321,39.7,0.1453411168252609,8899403708.139267,13.531265793309085,77.5085
URY,Uruguay,2020,2.26687601197461,18.0842506571275,53560755046.5726,8.341052535,4.70325994491577,0.4410271495580672,40.2,0.13485339629473836,7222849726.140862,13.35879593522813,78.4298
USA,United States,2000,1.00384061418598,22.451586084268,10250947997000.0,12.48431969,4.95341014862061,2.6287899017334,40.1,0.2006651974035401,2057008503391.429,18.50379456266084,76.8114
USA,United States,2001,0.902933229785222,21.4690044492824,10581929774000.0,13.16362572,4.95341014862061,2.64829993247986,40.6,0.2076533580110047,2197373251807.7322,18.62164130059926,76.9285
USA,United States,2002,0.612632829599043,20.65246551384,10929112955000.0,13.98185062,4.95341014862061,2.55925989151001,40.4,0.2149452066013062,2349160442081.4873,19.089538510685777,77.0005
USA,United States,2003,0.806046611374204,20.7394766935216,11456442041000.0,14.49863911,4.95341014862061,2.56454992294312,40.8,0.2201659918156373,2522318924635.1294,19.326794217820336,77.1536
USA,United States,2004,1.21428418681864,20.9500365551967,12217193198000.0,14.59480953,4.95341014862061,2.5024299621582,40.3,0.2205064964077881,2693970468028.04,19.992515097428306,77.5581
USA,United States,2005,1.26497391249082,21.206269818199,13039199193000.0,14.60504532,4.95341014862061,2.51696991920471,41.0,0.2207542538782532,2878458689020.636,20.101150744527324,77.5573
USA,United States,2006,1.11740619354273,21.5869617861711,13815586948000.0,14.71834183,4.95341014862061,2.55764007568359,41.4,0.222293920543042,3071120987274.2,20.37230459784968,77.8386
USA,United States,2007,1.04156027916151,21.423882162085,14474226905000.0,14.93882084,4.95341014862061,2.63160991668701,40.8,0.2252384090530762,3260151840355.431,21.135208226938722,78.1004
USA,United States,2008,1.93513719383754,20.793507368224,14769857911000.0,15.2670145,4.95341014862061,2.76791000366211,40.8,0.22988334652282721,3395344364247.334,21.466562452163974,78.1958
USA,United States,2009,0.776278980667115,19.2684772980173,14478064934000.0,16.23350334,4.95341014862061,2.81270003318787,40.6,0.2399961352180848,3474679629596.476,21.76771612273902,78.564
USA,United States,2010,0.995032117999824,19.3102572393851,15048964444000.0,16.25922203,4.95341014862061,2.73539996147156,40.0,0.2394803214009217,3603930841800.163,22.417359895089326,78.7724
USA,United States,2011,1.32678331604996,19.407502343174,15599728123000.0,16.1985054,4.95341014862061,2.76524996757507,40.9,0.2391716551619568,3731012795254.4355,22.23478217968216,78.82
USA,United States,2012,0.86239525344648,19.1626113169507,16253972230000.0,16.17543411,4.95341014862061,2.68165993690491,40.9,0.2381050419552552,3870152739763.703,22.57497764303,78.9441
USA,United States,2013,0.8066818487342,19.2416260217373,16843190993000.0,16.06451797,4.95341014862061,2.71153998374939,40.7,0.2372946810237,3996799634105.192,22.99708292467017,78.9507
USA,United States,2014,0.676357106050832,19.3315152083176,17550680174000.0,16.25333214,4.95341014862061,2.72150993347168,41.5,0.23928252222092292,4199571018727.4663,23.042371409549478,79.0175
USA,United States,2015,0.235255941473277,18.5871320435183,18206020741000.0,16.52407265,4.95341014862061,2.78205990791321,41.2,0.2425954270653382,4416697376823.3,23.73716139091958,78.8694
USA,United States,2016,0.303223750710527,18.0422212818459,18695110842000.0,16.84432411,4.79815006256104,2.84584999084473,41.1,0.24488324163405767,4578119345696.978,24.187670223680158,78.8482
USA,United States,2017,0.441880067195623,18.4366014618124,19479620056000.0,16.80583572,5.10922002792358,2.8957200050354,41.2,0.24810775752958983,4833044849622.583,24.74771350936444,78.8213
USA,United States,2018,0.671278035645954,18.6167766258494,20527156026000.0,16.68710518,4.91233015060425,3.00081992149353,41.4,0.2460025525209778,5049732778392.371,25.15156013195154,78.9896
USA,United States,2019,0.574773029222982,18.2956030469717,21372572437000.0,16.76706314,4.91233015060425,3.16609001159668,41.5,0.24845483302200932,5310118916085.634,25.718390439328196,79.138
USA,United States,2020,0.416556897287229,18.4387545563529,20893743833000.0,12.98901081,4.91233015060425,3.45018005371094,41.5,0.21351521014315192,4461132105180.18,23.672639087748784,77.4144
VCT,St. Vincent and the Grenadines,2000,0.0213084634442181,16.6518132254108,427946038.687133,4.29551268,7.91378021240234,0.045982955616306144,51.2,0.12255275848018646,52445967.52177674,10.474737426177908,71.3772
VCT,St. Vincent and the Grenadines,2001,0.0193909107693388,16.2047866047128,462072315.600659,4.30074549,7.85787010192871,0.0430600009858608,51.2,0.12201675592914571,56380564.9542608,10.47474511093852,71.9378
VCT,St. Vincent and the Grenadines,2002,0.0160306437282341,15.3325600835666,487763848.934593,4.30659676,7.80195999145508,0.120279997587204,51.2,0.12228836749042285,59647844.807056606,10.474751492344481,72.1682
VCT,St. Vincent and the Grenadines,2003,0.0162169422633819,15.7103097194463,509090899.073489,4.18275356,8.63780975341797,0.12007868619727308,51.2,0.12940641999615243,65879630.70172277,10.474763663801308,72.3523
VCT,St. Vincent and the Grenadines,2004,0.0153751161924183,16.1819534701565,549900170.097826,4.07436132,7.494304895401,0.11987737480734216,51.2,0.11688543590208342,64275321.08451421,10.474760530384087,73.035
VCT,St. Vincent and the Grenadines,2005,0.0138315265378008,15.8034581164506,579948909.317389,4.03522491,6.35080003738403,0.11967606341741124,51.2,0.10505701010801441,60927698.42828887,10.474753992058586,73.5161
VCT,St. Vincent and the Grenadines,2006,0.0180853281069157,15.9184992905538,643501156.905918,3.84620976,6.01092004776001,0.11947475202748033,51.2,0.0997660455978749,64199565.76216107,10.47476038242447,74.0166
VCT,St. Vincent and the Grenadines,2007,0.0164595882154866,17.57892032748,713596662.150052,3.98138881,5.67104005813599,0.11927344063754941,51.2,0.09771702308773539,69730541.51064754,10.47477118511148,74.7028
VCT,St. Vincent and the Grenadines,2008,0.0170161920824119,15.7098152181043,732663263.520122,4.08864832,5.68041014671326,0.11907212924761848,51.2,0.09888130595960878,72446700.32549867,10.474776490109166,75.0526
VCT,St. Vincent and the Grenadines,2009,0.0157641771274113,15.8660706773028,714300243.780263,4.33336353,5.68978023529053,0.11887081785768756,51.2,0.10142014583148218,72444434.89165753,10.47477648568449,75.0826
VCT,St. Vincent and the Grenadines,2010,0.0352867103821268,15.903054566205,720447880.162422,4.55129242,5.08522987365723,0.11866950646775665,51.2,0.09755191800124986,70281072.52977887,10.474772260367377,74.7184
VCT,St. Vincent and the Grenadines,2011,0.0300512454826097,15.135121470668,713796368.701918,4.46511078,5.193258206049603,0.11846819507782573,51.2,0.09776837181127429,69786708.77278656,10.474771294813165,74.5958
VCT,St. Vincent and the Grenadines,2012,0.0283258771297639,14.5760779695064,730032600.112785,4.68828583,5.3012865384419765,0.11826688368789481,51.2,0.10107839252129872,73790521.70754439,10.474779114760304,74.1463
VCT,St. Vincent and the Grenadines,2013,0.0329950106301587,14.7069286002944,764781242.711841,4.56956387,5.409314870834351,0.1180655722979639,51.2,0.10096944313132314,77219536.19389586,10.474785812054222,73.7976
VCT,St. Vincent and the Grenadines,2014,0.0449105374586932,14.1123011832773,770901436.441118,4.35374546,5.517343203226724,0.11786426090803298,51.2,0.09988952924134756,77004981.5775819,10.474785393002236,74.473
VCT,St. Vincent and the Grenadines,2015,0.0325524367488115,14.949377859218,786554580.796867,4.08409452,5.625371535619097,0.11766294951810206,51.2,0.09827129005137199,77295733.35072422,10.474785960876792,74.4071
VCT,St. Vincent and the Grenadines,2016,0.0428858245588211,14.3819907535093,814302267.073348,4.16448689,5.73339986801147,0.11746163812817115,51.2,0.10015348396139642,81555209.04505931,10.47479428016526,74.2799
VCT,St. Vincent and the Grenadines,2017,0.0352912453962721,14.6283388818681,847620214.758074,4.32440805,5.7319598197937,0.11726032673824022,51.2,0.10173628196531939,86233729.16813199,10.474803417899874,74.3052
VCT,St. Vincent and the Grenadines,2018,0.0226958090698169,14.5574613605017,884328180.526933,4.51017952,5.69377994537354,0.1170590153483093,51.2,0.1032101848072185,91271674.94241603,10.474813257637715,74.1279
VCT,St. Vincent and the Grenadines,2019,0.0200803274738968,13.7453148450765,910149698.909411,4.75291252,5.69377994537354,0.11685770395837838,51.2,0.10563550169331917,96144120.06031902,10.474822774132086,72.8347
VCT,St. Vincent and the Grenadines,2020,0.0273907023254072,12.9431998216999,872134546.803407,5.5188374499999995,5.69377994537354,0.11665639256844747,51.2,0.11329273787941987,98806510.60658503,10.474827974113621,72.1256
VEN,"Venezuela, RB",2000,20.3586665642071,46.4048482561673,117140723529.412,7.33427334,3.66905999183655,0.3990342915058136,47.2,0.11402367623342363,13356815933.466663,11.390614263069988,72.4775
VEN,"Venezuela, RB",2001,14.581337019845,42.9102931639246,122903960204.505,7.85063791,3.66905999183655,0.3570414334535599,47.2,0.1187673933529011,14596982986.23775,11.393241735639418,71.2015
VEN,"Venezuela, RB",2002,19.2840808987621,46.6549699116747,92893587733.6549,7.71828222,3.66905999183655,0.31504857540130615,49.0,0.11702390787237855,10870770652.877947,10.967109973241724,72.6618
VEN,"Venezuela, RB",2003,24.3035951484546,48.8417070697998,83620628582.1082,7.50704718,3.66905999183655,0.27305571734905243,48.1,0.11449162889185602,9573861975.32646,11.169619497319944,71.9402
VEN,"Venezuela, RB",2004,27.9053863034218,51.1134764353283,112453382329.615,6.7815671,3.66905999183655,0.2310628592967987,47.5,0.1068168995113335,12011921640.012053,11.31584218500122,72.514
VEN,"Venezuela, RB",2005,32.1759450017154,53.0883974696502,145510008134.75,6.05509377,3.66905999183655,0.189070001244545,49.5,0.09913223763081094,14424732704.07527,10.863510805938672,72.7825
VEN,"Venezuela, RB",2006,30.8591648005026,51.9276623968995,183477522123.894,8.09861088,3.66905999183655,0.31742000579834,44.8,0.12085090877634891,22173425288.705254,12.020505673045252,72.7418
VEN,"Venezuela, RB",2007,24.9966486175071,49.2828626757633,230364012575.687,7.78345251,3.62732005119324,0.201100006699562,44.8,0.116118725678928,26749575582.573322,12.030720294236922,73.0583
VEN,"Venezuela, RB",2008,24.4920622834828,50.6124593374834,315953388510.678,6.40868998,5.251000046730045,0.238030001521111,44.8,0.11897720028251156,37591249584.773125,12.054920459420403,72.436
VEN,"Venezuela, RB",2009,11.0408061630768,40.8120935299234,329787628928.471,7.54578876,6.87468004226685,0.240140005946159,44.8,0.1466060880821301,48348874175.08426,12.07893301430949,72.5788
VEN,"Venezuela, RB",2010,12.4308977537502,48.4086022795909,393192354510.653,6.831038,6.050596694151563,0.188229992985725,44.8,0.1306986468713729,51389708694.7115,12.08572059136223,72.8901
VEN,"Venezuela, RB",2011,22.8941558552557,48.6321324133785,316482190800.364,7.17711306,5.226513346036277,0.152960002422333,44.8,0.1255658640845861,39739359755.23055,12.059715348193745,72.913
VEN,"Venezuela, RB",2012,17.9294452707951,45.1601984347976,381286237847.667,6.44814396,4.40242999792099,0.250099986791611,44.8,0.11100673944712601,42325342059.53088,12.065487630122988,73.0364
VEN,"Venezuela, RB",2013,17.2352701574556,44.7261612207658,371005379786.566,5.59412289,3.5783466498057033,0.31852999329567,44.8,0.09490999533101374,35212118863.32396,12.049609899774312,73.1962
VEN,"Venezuela, RB",2014,11.8565694977775,37.2446888923877,482359318767.703,5.77645016,2.7542633016904166,0.337130010128021,44.8,0.08867843471818437,42774869360.04964,12.066491039275931,72.8533
VEN,"Venezuela, RB",2015,11.8565694977775,37.2446888923877,482359318767.703,4.34628868,1.93017995357513,0.337130010128021,44.8,0.0661359864370315,31901309363.796562,12.042219699998581,73.0064
VEN,"Venezuela, RB",2016,11.8565694977775,37.2446888923877,482359318767.703,3.91797352,1.19023001194,0.337130010128021,44.8,0.054453335420680204,26266073778.148537,12.029641049137759,72.0578
VEN,"Venezuela, RB",2017,11.8565694977775,37.2446888923877,482359318767.703,4.66499233,1.34407997131348,0.337130010128021,44.8,0.063462023114415,30611498237.08944,12.039340657305038,71.943
VEN,"Venezuela, RB",2018,11.8565694977775,37.2446888923877,482359318767.703,4.92647457,1.34407997131348,0.337130010128021,44.8,0.066076845514415,31872782188.651974,12.042156023268348,71.9788
VEN,"Venezuela, RB",2019,11.8565694977775,37.2446888923877,482359318767.703,5.36708355,1.34407997131348,0.337130010128021,44.8,0.070482935314415,33998100663.009296,12.046900037720038,72.1614
VEN,"Venezuela, RB",2020,11.8565694977775,37.2446888923877,482359318767.703,5.36708355,1.34407997131348,0.337130010128021,44.8,0.070482935314415,33998100663.009296,12.046900037720038,71.0949
