,PAIS,NOMBRE PAIS,ANIO,LONG,LAT,NIVEL INGRESOS,ESPERANZA,ACCESO AGUA,ACCESO ELECTRICIDAD,AGOTAMIENTO RECURSOS,ALFABETIZACION,ANIOS ESCOLARIDAD,CAMAS HOSPITALES,CONSUMO ALCOHOL,DENSIDAD POBLACION,DESEMPLEO,EMISIONES CO2,FUERZA LABORAL,GINI,INGRESO MEDIO PC,INVERSION DESARROLLO,INVERSION EDUCACION,INVERSION SALUD,OBESIDAD,PIB,POBLACION,PRODUCCION ALIMENTOS,RENTA RECURSOS,SERV SANITARIOS,INDUSTRIA,CONSUMO TABACO,CONTAMINACION AIRE
65,BLZ,Belize,2002,-88.7713,17.2534,UMC,68.7521,58158.3691265192,81.0294189453125,0.308383423060281,76.9029769897461,7.2,1.4999999682,4.890876666666667,11.5031565103025,10.039999961853,1.98180542834254,94349.0,58.35837698988467,3220.0,0.360715234821493,5.522569894790649,4.71499634,15.033333333333333,932292858.88771,262387.0,87.11,0.285895527192166,83.08856932,16.9749600334907,14.2,28.02189538835064
66,BLZ,Belize,2003,-88.7713,17.2534,UMC,68.9091,56732.9949825193,81.8566360473633,0.3041244165137,76.9029769897461,7.3,1.2999999523,4.796683333333334,11.8118369136344,10.2399997711182,1.89289899514251,97837.0,60.872921061262105,3450.0,0.35685864361849695,5.24820995330811,4.62012959,15.466666666666667,990727709.549365,269428.0,89.37,0.276553566272777,83.41390156,15.0525074918286,13.8,28.112123169235158
67,BLZ,Belize,2004,-88.7713,17.2534,UMC,69.227,55307.620838519404,82.6809768676758,0.275538023082706,76.9029769897461,7.4,1.3,5.10811,12.122577816747,10.5869998931885,1.59122798541789,101476.0,60.872921061262105,3590.0,0.353002052415501,5.3358998298645,4.48231363,15.933333333333332,1057653620.03465,276516.0,100.2,0.244942757461601,83.73926084,15.2238773330039,13.4,28.20235095011968
68,BLZ,Belize,2005,-88.7713,17.2534,UMC,69.3757,53882.2466945195,83.5047760009766,0.275378274133972,76.9029769897461,7.5,1.2,5.53958,12.4418237615081,10.9099998474121,1.6561075088898,105320.0,62.33973843623228,3660.0,0.349145461212505,5.445082426071165,4.49777079,16.4,1111453823.62023,283798.0,102.35,0.287130990961932,84.05505264,15.0272668280515,13.0,28.2925787310042
69,BLZ,Belize,2006,-88.7713,17.2534,UMC,70.0932,52456.8725505196,90.9885330200195,3.19322563605365,76.9029769897461,7.6,1.3,5.934953333333333,12.7723805348531,9.39000034332275,1.75054400889433,109682.0,58.47242841993638,3760.0,0.345288870009509,5.55426502227783,4.56418276,16.866666666666664,1211148304.51368,291338.0,99.48,3.24553046300581,84.37042619,17.6830723697798,12.66,28.288673824119858
70,BLZ,Belize,2007,-88.7713,17.2534,UMC,70.6549,51031.4984065197,85.1606369018555,4.3934960689644,76.9029769897461,7.9,1.2,6.1518533333333325,13.109644892591,8.51000022888184,1.77239139550672,114214.0,56.743678362303484,3710.0,0.341432278806513,5.663447618484495,5.32664824,17.333333333333332,1283112549.99844,299031.0,98.67,4.21180576935768,84.68537986,18.2365229232347,12.32,28.284768917235517
71,BLZ,Belize,2008,-88.7713,17.2534,UMC,71.1507,49854.75780936048,85.9980621337891,6.53614841205945,76.9029769897461,8.1,1.2,6.458469999999999,13.4512056115739,8.18000030517578,1.62960935004661,118892.0,56.43860482272121,3880.0,0.33757568760351697,5.77263021469116,5.68234491,17.766666666666666,1352588867.72777,306822.0,95.84,6.19693166955561,84.99991216,19.4841417464841,11.98,28.28086401035118
72,BLZ,Belize,2009,-88.7713,17.2534,UMC,71.8186,48678.01721220126,86.8454284667969,3.75082940182738,76.9029769897461,8.4,1.1,6.741466666666668,13.7946076282332,8.25,4.64000266370142,123687.0,52.16757526856933,4060.0,0.333719096400521,6.1781702041626,5.85314894,18.233333333333334,1320605471.63149,314655.0,96.14,3.72347931511908,85.31402216,19.0689832973578,11.64,28.27695910346684
73,BLZ,Belize,2010,-88.7713,17.2534,UMC,72.2716,47501.27661504204,89.9172210693359,5.60763722228334,76.9029769897461,8.7,1.2,6.79427,14.1370013152126,8.24199962615967,1.73662258658827,128573.0,53.998016506062996,3910.0,0.32986250519752497,6.71975994110107,5.68149519,18.666666666666668,1387925188.49004,322465.0,96.32,5.35401046098921,85.62770732,18.9610477309662,11.3,28.2730541965825
74,BLZ,Belize,2011,-88.7713,17.2534,UMC,72.6512,46324.53601788282,91.6817321777344,6.94826371029352,76.9029769897461,9.5,1.09,6.621643333333334,14.4776852257782,8.28400039672852,2.02885214419173,133680.0,53.48956060675919,4070.0,0.326005913994529,6.621630032857256,5.72256994,19.133333333333333,1466822039.4102,330236.0,88.56,6.94196992539642,85.94223553,19.9376425758983,10.98,28.8004462756898
75,BLZ,Belize,2012,-88.7713,17.2534,UMC,73.245,45147.7954207236,90.9959182739258,4.76898900885357,76.9029769897461,9.1,1.08,6.417466666666667,14.8181060938185,8.30599975585938,1.9822427054633,138797.0,54.303090045645256,4120.0,0.32214932279153297,6.523500124613443,5.46800852,19.566666666666666,1531348953.18392,338001.0,105.95,4.83641560295755,86.25785653,17.7671697976257,10.66,27.4091221262169
76,BLZ,Belize,2013,-88.7713,17.2534,UMC,73.6661,44240.117781592526,91.1861038208008,3.40114025894913,76.9029769897461,9.2,0.89,6.386666666666667,15.1559403770276,8.35000038146973,1.33060657824299,143961.0,50.84558993037946,4180.0,0.318292731588537,6.42537021636963,5.65393209,20.033333333333335,1581844936.42351,345707.0,99.3,3.55600149360228,86.57475779,16.9845146669837,10.34,27.2844396614662
77,BLZ,Belize,2014,-88.7713,17.2534,UMC,73.3107,43332.44014246144,91.3642578125,2.49697223741771,76.9029769897461,9.3,1.27,6.43,15.4917141604559,8.23999977111816,1.35836495098896,150728.0,51.725609756097555,4290.0,0.31443614038554096,6.61468982696533,6.19277191,20.5,1676406801.54095,353366.0,101.96,2.64078179373652,86.89304318,16.0582137619307,10.02,24.421148092659
78,BLZ,Belize,2015,-88.7713,17.2534,UMC,73.1866,42424.76250333036,91.8000030517578,1.14019653534751,76.9029769897461,9.4,1.245,6.56,15.8231477422183,7.57999992370605,1.88404273217379,156522.0,51.0,4440.0,0.310579549182545,6.87015008926392,5.9350915,21.0,1734320479.1395,360926.0,101.77,1.20952058172765,87.21298382,14.1419936019567,9.7,25.2168256558382
79,BLZ,Belize,2016,-88.7713,17.2534,UMC,73.3988,41517.08486419928,93.2223129272461,1.00848258601369,76.9029769897461,9.5,1.22,6.68,16.1507672073652,7.0,1.76439126099186,162081.0,51.621951219512184,4370.0,0.30672295797954896,7.29365015029907,6.14959431,21.5,1796928936.71505,368399.0,96.28,1.03981503151429,87.53477608,14.1018277794448,9.4,23.0656842383796
80,BLZ,Belize,2017,-88.7713,17.2534,UMC,73.5624,40609.4072250682,94.1890106201172,0.870282892921787,76.9029769897461,9.7,1.04,6.646666666666667,16.4741341516879,6.59999990463257,1.70314679181661,166252.0,51.20731707317072,4430.0,0.302866366776553,7.45028018951416,5.79241371,22.0,1844906692.53913,375775.0,104.43,0.954178597588331,87.85852351,13.3174405396266,9.1,23.0118921090113
81,BLZ,Belize,2018,-88.7713,17.2534,UMC,73.7031,39835.9573029543,91.7200012207031,0.860954359470356,76.9029769897461,9.8,1.04,6.433333333333334,16.7939938623411,6.64400005340576,1.64460372941734,171026.0,50.68902439024389,4560.0,0.29900977557355696,7.47227001190186,5.81922674,22.5,1887465218.48204,383071.0,99.25,0.996808197316465,88.18441736,11.7758327081488,8.8,23.0118921090113
82,BLZ,Belize,2019,-88.7713,17.2534,UMC,73.9313,39835.9573029543,92.7200012207031,0.671897019738685,76.9029769897461,9.8,1.04,6.18,17.1131521262604,6.71099996566772,1.63955000933746,175539.0,49.96341463414634,4610.0,0.295153184370561,7.1383900642395,5.96689224,23.03333333333333,1945250235.57603,390351.0,97.37,0.790219798442613,88.19850332,12.7671451489632,8.8,23.0118921090113
83,BLZ,Belize,2020,-88.7713,17.2534,UMC,72.854,39835.9573029543,97.1133346557617,0.789483653067875,76.9029769897461,9.9,1.04,5.989999999999999,17.4318719859711,8.46199989318848,1.7387652900232773,170828.0,49.96341463414634,3930.0,0.29129659316756495,7.52877759933472,5.181216715,23.566666666666666,1585631670.3461,397621.0,94.93,0.829193635001881,88.21427557,14.1716352925624,8.5,23.0118921090113
84,BOL,Bolivia,2000,-66.1936,-13.9908,LMC,62.3461,34714.1918250194,69.9630432128906,2.68353724336111,86.7236709594727,7.4,1.0,3.3066666666666666,7.77094987538078,2.37800002098084,0.975259762397737,3687215.0,61.6,980.0,0.287440001964569,7.80999994277954,4.39554119,11.200000000000001,8397912525.26886,8418270.0,54.39,3.96617066931652,34.85301548,25.7390221812353,32.1,26.2544413947557
85,BOL,Bolivia,2001,-66.1936,-13.9908,LMC,62.8426,34714.1918250194,69.2585372924805,1.93668204877611,86.7236709594727,7.4,1.0,3.04593,7.92046893750577,2.48499989509583,0.938201757432539,3793707.0,57.4,950.0,0.293579995632172,7.80999994277954,4.82522202,11.6,8141537877.06791,8580244.0,55.24,3.85984349247998,35.99628542,25.4206764753126,30.66,26.88268171606692
86,BOL,Bolivia,2002,-66.1936,-13.9908,LMC,63.3064,34714.1918250194,63.9968566894531,2.21564024641869,87.39363733927414,7.3,1.0,2.719803333333333,8.07054555524785,2.49399995803833,0.94935024306052,3903550.0,59.3,920.0,0.276630014181137,7.80999994277954,4.89645052,12.0,7905485146.44351,8742822.0,58.42,4.34008836903205,37.12270953,25.4735692447779,29.22,27.51092203737814
87,BOL,Bolivia,2003,-66.1936,-13.9908,LMC,63.6348,34121.76343285836,72.3000030517578,2.36599371797222,88.06360371907557,7.2,1.0,2.2435566666666666,8.22100987722699,2.53699994087219,1.01955798833864,4016609.0,56.685256242476946,910.0,0.25954001290457585,7.80999994277954,5.19709635,12.4,8082364816.16879,8905820.0,61.16,4.72290454603672,38.24250317,25.5964904919612,27.78,28.139162358689358
88,BOL,Bolivia,2004,-66.1936,-13.9908,LMC,64.0041,33529.33504069732,75.9453048706055,5.22360000350152,88.73357009887701,7.1,1.0,2.2522066666666665,8.37168282100988,2.50300002098084,1.04641677459258,4132754.0,55.0,950.0,0.2424500116280147,7.80999994277954,4.86315727,12.799999999999999,8773451751.5121,9069044.0,60.84,8.08041847515999,39.35902795,26.8396494762825,26.34,28.76740268000058
89,BOL,Bolivia,2005,-66.1936,-13.9908,LMC,64.3856,32936.90664853628,68.2882080078125,8.0124075489339,89.40353647867843,7.1,1.05,2.39147,8.52238622726853,2.54399991035461,1.08856938164547,4252111.0,58.5,1020.0,0.22536001035145353,7.80999994277954,5.07408142,13.200000000000001,9549077918.69677,9232301.0,65.02,11.7110948970037,40.4716573,26.2692194219914,24.9,29.3956430013118
90,BOL,Bolivia,2006,-66.1936,-13.9908,LMC,64.7793,32344.47825637524,76.2112808227539,10.1062751823973,90.07350285847987,7.0,1.1,2.5779599999999996,8.67298901504662,2.57599997520447,1.19525948597415,4371661.0,56.7,1110.0,0.2082700090748924,7.80999994277954,4.6608758,13.6,11451869202.1569,9395449.0,69.66,14.4610551998218,41.5813814,27.652247464959,23.82,29.43107638078116
91,BOL,Bolivia,2007,-66.1936,-13.9908,LMC,65.0267,31752.0498642142,80.1565704345703,10.2712416950583,90.7434692382813,7.3,1.1,2.8479000000000005,8.82344502907782,2.64599990844727,1.2638048103368,4420346.0,54.5,1220.0,0.19118000779833128,7.80999994277954,4.6968894,14.0,13120183207.6625,9558438.0,74.04,14.600466672048,43.17945511,28.2897904061027,22.74,29.46650976025052
92,BOL,Bolivia,2008,-66.1936,-13.9908,LMC,65.4459,31250.73309402162,84.6749877929688,7.91966726363631,90.698112487793,7.1,1.1,3.105173333333333,8.97392873626881,2.59999990463257,1.34856325103091,4518001.0,50.8,1480.0,0.17409000652177012,7.80999994277954,4.60677242,14.4,16674324661.8681,9721457.0,75.2,12.3420729319787,44.80062579,29.7366397824222,21.66,29.50194313971988
93,BOL,Bolivia,2009,-66.1936,-13.9908,LMC,65.8803,30749.416323829042,86.7655944824219,4.32156237779955,91.1678314208984,7.6,1.1,3.3425933333333333,9.12470229853226,2.97000002861023,1.41631739268108,4641844.0,49.2,1620.0,0.157000005245209,7.80999994277954,5.17444515,14.799999999999999,17339992193.7322,9884790.0,79.2,7.00363423165018,46.44376636,29.2286844945559,20.58,29.53737651918924
94,BOL,Bolivia,2010,-66.1936,-13.9908,LMC,66.1624,30248.09955363646,87.8863143920898,5.91940228359531,91.69699096679685,7.7,1.085,3.5102999999999995,9.27591341272039,2.61400008201599,1.50966349593818,4742968.0,47.41056051981202,1780.0,0.23120917379856154,7.80999994277954,5.20230532,15.233333333333334,19649631308.1648,10048597.0,78.59,9.2878944041199,48.10902933,30.1439417460822,19.5,29.5728098986586
95,BOL,Bolivia,2011,-66.1936,-13.9908,LMC,66.5337,29746.782783443883,88.3359451293945,8.64479259828381,92.2261505126953,7.8,1.07,3.5065566666666665,9.42762946552202,2.25,1.62636642537026,4846370.0,46.1,2000.0,0.3054183423519141,7.07000017166138,5.17306805,15.666666666666666,23963033429.4364,10212951.0,79.99,12.8379632085661,49.7965629,30.3691066361261,18.72,27.9042043928553
96,BOL,Bolivia,2012,-66.1936,-13.9908,LMC,66.7046,29245.4660132513,90.3873748779297,8.73474664455794,94.4605712890625,8.0,1.1,3.43556,9.57968891350503,2.0699999332428,1.67860303190145,4723397.0,46.6,2250.0,0.3796275109052667,7.90000009536743,5.2539444,16.099999999999998,27084497481.9103,10377677.0,87.42,11.4725690418328,51.50589073,29.3342196293346,17.939999999999998,26.3902438849335
97,BOL,Bolivia,2013,-66.1936,-13.9908,LMC,67.0207,28819.47628564892,89.5056838989258,8.6207233668106,93.79207356770833,8.0,1.12,3.3033333333333332,9.73172251453891,2.44000005722046,1.77758804549432,4875374.0,47.6,2590.0,0.4538366794586193,7.57999992370605,5.57465124,16.53333333333333,30659338885.6729,10542375.0,90.81,10.9041677869337,53.21966433,28.5181929044884,17.16,26.0904689724638
98,BOL,Bolivia,2014,-66.1936,-13.9908,LMC,67.1632,28393.48655804654,90.0387268066406,7.00388841362073,93.12357584635417,8.4,1.15,3.25,9.88324286901135,2.01999998092651,1.90631555037106,5131268.0,47.8,2830.0,0.5280458480119719,8.26000022888184,5.89613628,16.96666666666667,32996188017.3661,10706517.0,93.92,8.91759503400311,54.94452469,27.6254998805738,16.38,24.8188293201879
99,BOL,Bolivia,2015,-66.1936,-13.9908,LMC,67.3182,27967.49683044416,91.522819519043,2.77369234105383,92.455078125,8.5,1.13,3.2066666666666666,10.0339075048463,3.10999989509583,1.90989071569398,4928636.0,46.7,2960.0,0.6022550165653244,8.9399995803833,6.55064964,17.433333333333334,33000198248.9146,10869732.0,103.54,3.8289410853846,56.69117865,25.2024162838659,15.6,22.4763999240855
100,BOL,Bolivia,2016,-66.1936,-13.9908,LMC,67.6277,27541.50710284178,91.8000030517578,2.24908778689879,92.73457489013671,8.7,1.27,3.1766666666666663,10.1835336471891,3.5,1.99513736070812,5054335.0,45.3,3040.0,0.676464185118677,8.85000038146973,6.83333063,17.866666666666667,33941126193.9219,11031822.0,102.54,3.32733197033546,58.45982722,25.3263589797711,14.799999999999999,21.3866041028025
101,BOL,Bolivia,2017,-66.1936,-13.9908,LMC,67.7015,27115.5173752394,91.8000030517578,3.77909077510306,93.01407165527344,8.8,1.29,3.146666666666667,10.3321822209914,3.65000009536743,2.03254701906654,5259275.0,44.6,3090.0,0.7506733536720296,8.65999984741211,6.4901948,18.333333333333332,37508642170.767,11192853.0,102.0,5.29143273381951,60.24970578,26.3699744281296,14.0,21.5689865956858
102,BOL,Bolivia,2018,-66.1936,-13.9908,LMC,67.748,26732.6924533653,92.8000030517578,3.66688839869185,93.29356842041015,8.9,1.29,3.106666666666667,10.4801440044309,3.51999998092651,2.04612992900962,5618578.0,42.6,3370.0,0.8248825222253822,8.89999961853027,6.64209032,18.8,40287647930.5355,11353140.0,109.85,5.06676014470709,62.06257966,26.2465894715173,13.2,21.5689865956858
103,BOL,Bolivia,2019,-66.1936,-13.9908,LMC,67.841,26732.6924533653,95.0800018310547,2.28723101948041,93.57306518554688,9.0,1.29,3.0566666666666666,10.6278057786393,3.8199999332428,1.94039800503704,5645342.0,41.6,3520.0,0.8990916907787347,8.89999961853027,6.9233799,19.266666666666666,40895322850.9407,11513102.0,110.15,3.36219728217225,63.89830649,25.2102745511952,13.2,21.5689865956858
104,BOL,Bolivia,2020,-66.1936,-13.9908,LMC,64.4667,26732.6924533653,97.5541229248047,1.90489977621452,93.8525619506836,9.0,1.29,3.01,10.7754352441614,7.90000009536743,2.194022267587485,5251670.0,43.6,3190.0,0.9733008593320873,8.89999961853027,7.628986359999999,19.733333333333334,36629843806.0781,11673029.0,109.63,2.98790543114644,65.75642485,23.4919320116415,12.7,21.5689865956858
105,BRA,Brazil,2000,-47.9292,-15.7801,UMC,69.7367,31531.0131576228,94.391716003418,1.29647449994774,86.3678817749023,5.4,2.82,5.840000000000001,20.9125880877803,9.56099987030029,1.79454998368073,77377185.0,58.4,3940.0,1.04751002788544,3.94893002510071,8.33459282,12.233333333333334,655448188259.351,174790339.0,56.55,2.18605115575512,73.12880132,23.0066186293679,23.8,15.7734811860184
106,BRA,Brazil,2001,-47.9292,-15.7801,UMC,70.1949,31531.0131576228,96.0165252685547,1.20747285746321,86.92997169494625,5.6,2.78,6.333393333333333,21.2004167195094,9.60999965667725,1.8024103708722,79670542.0,58.4,3340.0,1.06198000907898,3.84468007087708,8.54960632,12.666666666666666,559983704094.17,177196051.0,59.36,2.21624231184045,74.03790294,22.6395279128549,23.12,15.737970095258339
107,BRA,Brazil,2002,-47.9292,-15.7801,UMC,70.4103,31531.0131576228,96.6529922485352,1.55296353628219,87.4920616149902,5.8,2.59,6.811776666666667,21.4805594306867,9.36999988555908,1.76988077175168,82226244.0,58.1,3100.0,1.0096800327301,3.75037002563477,8.69685745,13.133333333333333,509795270685.19,179537523.0,62.79,2.78595022424074,74.92797969,22.4953278210778,22.439999999999998,15.70245900449828
108,BRA,Brazil,2003,-47.9292,-15.7801,UMC,70.7204,31179.66957037176,96.980094909668,1.53814938069898,88.05415153503415,6.0,2.42,7.164983333333333,21.752356864087,9.98999977111816,1.70953902409161,83821485.0,57.6,2990.0,0.999390006065369,3.8624249696731603,8.18899918,13.6,558233724164.711,181809244.0,67.98,2.80146644139198,75.81263724,23.0838178183236,21.759999999999998,15.66694791373822
109,BRA,Brazil,2004,-47.9292,-15.7801,UMC,71.1307,30828.32598312072,96.7651062011719,1.64099828715669,88.6162414550781,6.2,2.4699999999999998,7.010833333333333,22.0152425061078,9.10999965667725,1.78537185646421,86393585.0,56.5,3350.0,0.963429987430573,3.97447991371155,8.12491989,14.066666666666665,669289321944.516,184006479.0,70.43,2.67570050877001,76.691538,24.3066232905777,21.08,15.631436822978161
110,BRA,Brazil,2005,-47.9292,-15.7801,UMC,71.7533,30476.98239586968,97.0935134887695,2.17754837680957,89.1157341003418,6.2,2.52,6.853000000000001,22.2689627117995,9.56999969482422,1.78206176416498,88870707.0,56.3,4000.0,1.00246000289917,4.47908020019531,8.03540993,14.533333333333333,891633826603.377,186127108.0,71.21,3.78193891988666,77.56479232,24.1725782835869,20.4,15.5959257322181
111,BRA,Brazil,2006,-47.9292,-15.7801,UMC,72.0373,30125.63880861864,97.5943145751953,2.31351846317237,89.6152267456055,6.3,2.48,6.767246666666668,22.5130654667187,8.64000034332275,1.78362500065135,89980224.0,55.6,4850.0,0.988070011138916,4.87060022354126,8.24952602,15.0,1107626711406.63,188167353.0,74.75,3.88289323908398,78.43290643,23.5440216750205,19.799999999999997,15.667797598242341
112,BRA,Brazil,2007,-47.9292,-15.7801,UMC,72.3653,29774.2952213676,98.1253814697266,2.30006478358097,90.0093688964844,6.4,2.47,6.797583333333333,22.7479373401259,8.32999992370605,1.85430585595376,91126146.0,54.9,6200.0,1.08138000965118,4.97425985336304,8.20183945,15.466666666666667,1397114247331.17,190130445.0,79.96,4.10275387534177,79.29597638,23.1253804111996,19.2,15.73966946426658
113,BRA,Brazil,2008,-47.9292,-15.7801,UMC,72.7153,29500.68152213094,98.5266265869141,2.74754967782716,90.03662109375,6.5,2.44,6.868346666666667,22.9752507136755,7.34000015258789,1.94568192754234,92409809.0,54.0,7620.0,1.12904000282288,5.26883983612061,8.01129246,15.933333333333332,1695855391810.9,192030362.0,84.8,4.74206317561717,80.1540827,23.0852937600656,18.599999999999998,15.81154133029082
114,BRA,Brazil,2009,-47.9292,-15.7801,UMC,72.9484,29227.06782289428,98.8569412231445,1.1936619492959,90.298210144043,6.7,2.43,6.89153,23.1973267975889,8.52000045776367,1.80517978804146,94205652.0,53.7,8330.0,1.11865997314453,5.46355009078979,8.39480209,16.366666666666664,1666996294372.87,193886505.0,84.09,2.366953387903,81.00652682,21.8785926300792,18.0,15.88341319631506
115,BRA,Brazil,2010,-47.9292,-15.7801,UMC,73.1821,28953.45412365762,98.5999984741211,1.72196746832554,90.3791809082031,6.8,2.37,6.898326666666667,23.4159318939381,7.27400016784668,2.03322568000604,94040209.0,53.11749217385732,9640.0,1.15991997718811,5.64879989624023,7.94515991,16.833333333333332,2208838108577.09,195713637.0,88.86,3.656254062525,81.85420444,23.2679773554086,17.4,15.9552850623393
116,BRA,Brazil,2011,-47.9292,-15.7801,UMC,73.3432,28679.84042442096,99.3286895751953,2.20146646322517,91.4112396240234,6.9,2.31,6.980346666666667,23.6313989715415,6.92000007629395,2.11786937529118,93794015.0,52.9,11070.0,1.13966000080109,5.73741006851196,7.78819466,17.3,2616156606666.62,197514541.0,92.42,4.25341741290375,82.70058102,23.1020509684591,16.9,15.9127979882089
117,BRA,Brazil,2012,-47.9292,-15.7801,UMC,73.5517,28406.2267251843,99.5194931030273,1.97802129135456,91.3378524780273,7.1,2.27,7.0797099999999995,23.843497715999,7.19000005722046,2.2792723330614,94871140.0,53.4,12300.0,1.12683999538422,5.85510015487671,7.73637724,17.76666666666667,2465228293894.01,199287292.0,91.21,3.80614709341465,83.54222598,22.1336473661474,16.4,15.2854557635981
